TimeStamp,อุณหภูมิ_c,อุณหภูมิดิน_c,ความชื้น_เปอร์เซ็นต์,ความชื้นดิน_เปอร์เซ็นต์,แรงดัน_hPa,ความเข้มแสง_lux,ลูกลอย,PH,ความเค็ม_เปอร์เซ็นต์,ไนโตรเจน_เปอร์เซ็นต์,ฟอสฟอรัส_เปอร์เซ็นต์,โพแทสเซียม_เปอร์เซ็นต์,ความเร็วลม_กิโลเมตรต่อชั่วโมง
2025-06-22 20:24:00,27.5,27.9,86.4,22.4,574.0,0,0,5.9,159.0,0.0,33.0,26.0,0.0
2025-06-22 21:24:00,27.2,27.8,86.7,21.7,564.6,0,0,5.9,158.7,0.0,33.0,25.7,0.0
2025-06-22 23:24:00,27.1,27.6,84.2,21.5,555.6,0,0,5.9,158.3,0.0,33.0,25.3,0.0
2025-06-23 00:24:00,27.0,27.4,81.3,21.3,547.0,0,0,5.9,158.0,0.0,33.0,25.0,0.0
2025-06-23 01:24:00,26.7,27.2,80.0,21.4,538.9,0,0,6.0,157.7,0.0,32.7,25.0,0.0
2025-06-23 02:24:00,26.1,27.1,82.1,20.9,531.2,0,0,6.0,157.3,0.0,32.3,25.0,0.0
2025-06-23 03:24:00,25.5,27.0,84.1,21.4,523.9,0,0,6.0,157.0,0.0,32.0,25.0,0.0
2025-06-23 04:24:00,25.0,26.9,87.7,21.8,517.2,0,0,6.0,156.7,0.0,32.0,24.7,0.0
2025-06-23 05:24:00,24.9,26.8,90.1,21.9,511.1,0,0,6.0,156.3,0.0,32.0,24.3,0.0
2025-06-23 06:24:00,25.6,26.7,89.7,21.2,505.4,93,0,6.0,156.3,0.0,32.0,24.3,0.0
2025-06-23 07:24:00,27.3,26.8,83.6,21.7,500.4,290,0,6.0,157.0,0.0,32.3,24.7,0.0
2025-06-23 08:24:00,29.2,26.9,77.5,21.8,495.9,686,0,6.0,157.7,0.0,32.7,25.0,0.0
2025-06-23 09:24:00,31.6,27.2,70.2,21.8,492.1,1456,0,6.0,158.3,0.0,33.0,25.3,0.0
2025-06-23 10:24:00,33.7,27.5,64.5,21.1,488.9,586,0,6.1,158.7,0.0,33.0,25.7,0.0
2025-06-23 11:24:00,34.5,27.8,60.1,21.1,486.4,3340,0,6.1,158.7,0.0,33.0,25.7,0.0
2025-06-23 12:24:00,34.8,28.0,58.8,21.2,484.6,683,0,6.1,158.3,0.0,33.0,25.3,0.0
2025-06-23 13:24:00,34.3,28.7,60.7,21.6,483.5,1260,0,6.1,159.0,0.0,33.3,25.7,0.0
2025-06-23 14:24:00,33.3,29.1,62.8,21.5,483.1,950,0,6.2,158.3,0.0,33.0,25.3,0.0
2025-06-23 15:24:00,30.9,29.3,73.1,21.9,483.5,110,0,6.2,157.7,0.0,32.7,25.0,2.9
2025-06-23 16:24:00,28.3,28.6,81.8,21.4,484.7,453,0,6.1,155.7,0.0,31.7,24.0,0.0
2025-06-23 18:24:00,26.8,28.1,89.8,21.6,486.7,40,0,6.1,155.3,0.0,31.3,24.0,0.0
2025-06-23 19:24:00,26.4,27.7,90.3,21.6,489.5,0,0,6.1,154.7,0.0,31.0,23.7,0.0
2025-06-23 20:24:00,26.2,27.6,91.8,22.3,493.2,0,0,6.1,154.3,0.0,31.0,23.3,0.0
2025-06-23 21:24:00,26.3,27.5,92.9,22.2,497.7,0,0,6.1,154.0,0.0,31.0,23.0,0.0
2025-06-23 22:24:00,26.0,27.4,94.8,21.6,503.1,0,0,6.1,153.7,0.0,31.0,23.0,0.0
2025-06-24 00:24:00,25.6,27.2,96.6,21.2,509.5,0,0,6.1,153.3,0.0,31.0,23.0,0.0
2025-06-24 01:24:00,25.3,27.1,97.7,21.7,516.8,0,0,6.1,153.0,0.0,31.0,23.0,0.0
2025-06-24 02:24:00,25.2,27.0,97.3,22.3,525.1,0,0,6.1,153.0,0.0,31.0,23.0,0.0
2025-06-24 03:24:00,25.1,26.9,96.5,22.3,534.3,0,0,6.1,152.7,0.0,30.7,22.7,0.0
2025-06-24 04:24:00,25.0,26.8,96.5,22.1,544.6,0,0,6.1,152.3,0.0,30.3,22.3,0.0
2025-06-24 05:24:00,25.1,26.7,97.0,21.9,555.9,0,0,6.1,152.0,0.0,30.0,22.0,0.0
2025-06-24 06:24:00,25.9,26.7,94.4,21.9,568.3,13,0,6.1,152.3,0.0,30.3,22.3,0.0
2025-06-24 07:24:00,27.2,26.8,89.0,21.4,581.8,306,0,6.1,152.7,0.0,30.7,22.7,0.0
2025-06-24 08:24:00,29.1,27.0,80.6,21.2,596.3,460,0,6.1,153.3,0.0,31.0,23.0,0.0
2025-06-24 09:24:00,31.0,27.2,74.9,21.2,612.0,820,0,6.1,154.0,0.0,31.0,23.3,0.0
2025-06-24 10:24:00,33.2,27.6,69.5,21.5,628.9,936,0,6.1,155.0,0.0,31.3,23.7,0.0
2025-06-24 11:24:00,34.1,28.1,67.0,21.4,646.9,1500,0,6.1,156.0,0.0,31.7,24.3,0.0
2025-06-24 12:24:00,35.6,28.8,61.2,21.8,666.1,1380,0,6.1,157.3,0.0,32.3,25.0,0.0
2025-06-24 13:24:00,35.7,29.8,58.2,21.4,686.6,866,0,6.2,157.3,0.0,32.3,25.0,0.0
2025-06-24 14:24:00,35.4,30.3,58.1,21.2,708.2,833,0,6.2,156.0,0.0,32.0,24.3,0.0
2025-06-24 15:24:00,33.9,30.3,62.1,20.8,731.2,506,0,6.2,153.3,0.0,31.0,23.0,0.0
2025-06-24 16:24:00,32.2,29.8,67.3,20.6,755.4,506,0,6.2,151.3,0.0,30.0,22.0,0.0
2025-06-24 17:24:00,31.0,29.4,71.4,20.7,781.0,160,0,6.2,150.0,0.0,29.3,21.3,0.0
2025-06-24 18:24:00,29.7,29.1,77.1,20.2,807.9,60,0,6.2,149.0,0.0,28.7,20.7,0.0
2025-06-24 19:24:00,29.0,28.8,81.4,20.4,836.1,0,0,6.1,148.3,0.0,28.3,20.3,0.0
2025-06-24 20:24:00,28.3,28.5,85.6,20.3,865.8,0,0,6.1,147.7,0.0,28.0,20.0,0.0
2025-06-24 21:24:00,27.9,28.3,88.6,20.2,896.8,0,0,6.1,147.3,0.0,28.0,20.0,0.0
2025-06-24 22:24:00,27.7,28.2,90.9,20.8,929.3,0,0,6.1,147.0,0.0,28.0,20.0,0.0
2025-06-24 23:24:00,27.7,28.1,92.1,21.0,963.2,0,0,6.1,147.0,0.0,28.0,20.0,0.0
2025-06-25 00:24:00,27.4,28.0,93.1,21.6,998.6,0,0,6.1,147.0,0.0,28.0,20.0,0.0
2025-06-25 01:24:00,27.3,27.9,92.1,21.1,1035.5,0,0,6.1,146.7,0.0,27.7,19.7,0.0
2025-06-25 02:24:00,27.4,27.8,88.4,21.0,1073.9,0,0,6.1,146.3,0.0,27.3,19.3,0.0
2025-06-25 03:24:00,27.4,27.7,86.6,20.8,1113.9,0,0,6.1,146.0,0.0,27.0,19.0,0.0
2025-06-25 04:24:00,27.1,27.6,86.9,21.2,1155.4,0,0,6.1,146.0,0.0,27.0,19.0,0.0
2025-06-25 05:24:00,26.6,27.5,89.7,21.3,1198.5,0,0,6.1,145.7,0.0,27.0,19.0,0.0
2025-06-25 06:24:00,26.9,27.4,89.6,21.1,1243.3,56,0,6.1,145.7,0.0,27.0,19.0,0.0
2025-06-25 07:24:00,28.8,27.4,83.4,20.5,1289.6,300,0,6.1,146.0,0.0,27.3,19.3,0.0
2025-06-25 09:24:00,31.4,27.6,74.9,20.3,1337.7,5930,0,6.1,147.0,0.0,27.7,19.7,0.0
2025-06-25 10:24:00,33.4,27.9,67.6,20.8,1387.4,1180,0,6.2,148.0,0.0,28.3,20.3,0.0
2025-06-25 11:24:00,34.3,28.3,64.2,20.9,1438.8,923,0,6.2,148.0,0.0,28.3,20.3,0.0
2025-06-25 12:24:00,34.9,28.8,61.7,21.0,1491.9,916,0,6.2,146.7,0.0,27.7,19.7,0.0
2025-06-25 13:24:00,35.9,29.4,58.1,20.4,1546.8,726,0,6.3,144.7,0.0,26.7,18.7,0.0
2025-06-25 14:24:00,35.5,29.9,58.3,20.3,1603.5,646,0,6.3,141.7,0.0,25.0,17.0,0.0
2025-06-25 15:24:00,34.4,29.9,60.6,20.0,1661.9,646,0,6.3,138.7,0.0,23.7,15.7,0.0
2025-06-25 16:24:00,33.2,29.7,63.3,19.7,1722.2,590,0,6.3,136.0,0.0,22.3,14.3,0.0
2025-06-25 16:24:00,32.6,29.4,64.4,19.6,1784.4,590,0,6.3,134.7,0.0,21.7,13.7,0.0
2025-06-25 17:24:00,32.0,29.2,67.9,19.9,1848.4,213,0,6.3,133.7,0.0,21.0,13.0,0.0
2025-06-25 18:24:00,30.8,28.9,74.3,20.1,1914.2,86,0,6.3,132.7,0.0,20.3,12.3,0.0
2025-06-25 19:24:00,29.6,28.7,81.4,20.1,1982.0,0,0,6.2,132.0,0.0,20.0,12.0,0.0
2025-06-25 20:24:00,28.7,28.5,85.4,19.7,2051.8,0,0,6.2,132.0,0.0,20.0,12.0,0.0
2025-06-25 21:24:00,28.4,28.3,86.7,19.2,2123.5,0,0,6.2,131.7,0.0,20.0,12.0,0.0
2025-06-25 22:24:00,28.3,28.2,86.8,18.9,2197.1,0,0,6.2,131.3,0.0,20.0,12.0,0.0
2025-06-25 22:24:00,28.3,28.2,84.1,19.4,2272.8,0,0,6.2,131.0,0.0,20.0,12.0,0.0
2025-06-25 23:24:00,28.2,28.1,81.4,19.8,2350.5,0,0,6.2,131.0,0.0,20.0,12.0,0.0
2025-06-26 00:24:00,28.1,27.9,78.8,20.8,2430.3,0,0,6.2,130.7,0.0,19.7,11.7,0.0
2025-06-26 01:24:00,27.9,27.7,79.1,20.3,2512.1,0,0,6.2,130.3,0.0,19.3,11.3,0.0
2025-06-26 02:24:00,27.7,27.6,79.6,20.2,2596.1,0,0,6.2,130.0,0.0,19.0,11.0,0.0
2025-06-26 03:24:00,27.7,27.5,79.9,19.4,2682.1,0,0,6.2,130.0,0.0,19.0,11.0,0.0
2025-06-26 04:24:00,27.5,27.4,80.9,19.6,2770.3,0,0,6.2,129.7,0.0,19.0,11.0,0.0
2025-06-26 05:24:00,27.3,27.3,82.4,19.6,2860.7,0,0,6.2,129.3,0.0,19.0,11.0,0.0
2025-06-26 06:24:00,27.5,27.2,82.5,19.8,2953.2,70,0,6.2,129.3,0.0,19.0,11.0,0.0
2025-06-26 07:24:00,28.5,27.2,80.7,20.1,3048.0,243,0,6.2,129.7,0.0,19.0,11.0,0.0
2025-06-26 08:24:00,30.3,27.3,75.4,20.2,3145.0,670,0,6.2,130.0,0.0,19.0,11.0,0.0
2025-06-26 09:24:00,31.8,27.5,70.6,20.5,3244.2,3283,0,6.2,130.0,0.0,19.0,11.0,0.0
2025-06-26 10:24:00,33.0,27.7,65.8,20.2,3345.8,1006,0,6.2,130.0,0.0,19.0,11.0,0.0
2025-06-26 11:24:00,34.1,28.0,62.8,20.4,3449.6,1906,0,6.3,130.0,0.0,19.0,11.0,0.0
2025-06-26 12:24:00,35.9,28.6,59.2,20.0,3555.8,1043,0,6.3,130.0,0.0,19.0,11.0,0.0
2025-06-26 13:24:00,37.4,29.4,55.9,19.7,3664.3,973,0,6.3,130.0,0.0,19.0,11.0,0.0
2025-06-26 14:24:00,37.7,30.0,54.5,19.1,3775.2,713,0,6.4,127.7,0.0,18.0,10.0,0.0
2025-06-26 15:24:00,36.3,30.1,55.6,19.2,3888.5,976,0,6.4,124.0,0.0,16.3,8.3,0.0
2025-06-26 16:24:00,34.0,29.6,61.0,19.0,4004.2,306,0,6.3,119.7,0.0,14.3,6.3,0.0
2025-06-26 17:24:00,32.0,29.2,65.6,21.6,4122.4,216,0,6.1,152.7,2.3,30.3,22.3,0.0
2025-06-26 18:24:00,30.6,28.8,70.3,23.2,4243.0,66,0,5.9,177.3,2.7,42.3,34.3,0.0
2025-06-26 19:24:00,29.8,28.5,72.4,24.8,4366.1,0,0,5.7,201.3,3.0,54.0,46.0,0.0
2025-06-26 20:24:00,29.4,28.3,74.2,23.5,4491.7,0,0,5.7,189.3,0.7,48.0,40.3,0.0
2025-06-26 21:24:00,29.1,28.1,74.1,22.6,4619.9,0,0,5.7,186.3,0.3,46.3,39.0,0.0
2025-06-26 22:24:00,28.8,27.9,73.5,22.2,4750.6,0,0,5.7,184.0,0.0,45.3,38.0,0.0
2025-06-26 23:24:00,28.5,27.6,73.8,22.1,4883.9,0,0,5.7,182.0,0.0,44.7,37.0,0.4
2025-06-27 00:24:00,28.0,27.4,75.8,22.1,5019.8,0,0,5.7,180.0,0.0,44.0,36.0,0.0
2025-06-27 01:24:00,27.6,27.2,77.8,21.9,5158.3,0,0,5.7,178.3,0.0,43.0,35.0,0.0
2025-06-27 02:24:00,27.2,27.1,79.3,21.9,5299.5,0,0,5.7,176.7,0.0,42.0,34.0,0.0
2025-06-27 03:24:00,27.0,27.0,80.4,22.1,5443.3,0,0,5.8,175.7,0.0,41.3,33.3,0.0
2025-06-27 04:24:00,26.6,27.0,82.5,21.9,5589.9,0,0,5.8,174.7,0.0,41.0,33.0,0.0
2025-06-27 05:24:00,26.3,26.9,84.2,21.8,5739.1,0,0,5.8,174.0,0.0,40.7,32.7,0.0
2025-06-27 06:24:00,26.6,26.9,84.2,21.4,5891.1,63,0,5.8,173.0,0.0,40.3,32.3,0.0
2025-06-27 07:24:00,27.7,26.9,80.9,21.8,6045.9,270,0,5.8,172.0,0.0,39.7,31.7,0.0
2025-06-27 08:24:00,29.5,27.0,75.0,21.4,6203.5,540,0,5.8,171.0,0.0,39.3,31.3,0.0
2025-06-27 09:24:00,31.2,27.2,70.0,21.3,6363.8,1086,0,5.8,170.3,0.0,39.0,31.0,0.0
2025-06-27 10:24:00,32.1,27.4,66.5,20.7,6527.0,986,0,5.8,169.3,0.0,38.7,30.7,0.0
2025-06-27 11:24:00,32.7,27.6,66.7,20.9,6693.1,840,0,5.9,167.7,0.0,37.7,30.0,0.0
2025-06-27 12:24:00,33.2,27.9,64.1,20.7,6862.0,1106,0,6.0,165.3,0.0,36.3,29.0,0.0
2025-06-27 13:24:00,34.0,28.0,62.4,20.5,7033.9,1456,0,6.0,162.0,0.0,34.7,27.3,1.0
2025-06-27 14:24:00,33.9,28.2,60.4,20.0,7208.7,1166,0,6.0,158.7,0.0,33.0,25.7,0.0
2025-06-27 15:24:00,32.1,28.2,67.1,20.5,7386.4,740,0,6.0,155.0,0.0,31.3,23.7,0.9
2025-06-27 16:24:00,29.9,28.2,75.5,20.2,7567.1,290,0,6.0,152.7,0.0,30.3,22.7,0.0
2025-06-27 17:24:00,28.1,28.0,83.3,20.3,7750.8,180,0,6.1,151.0,0.0,29.7,21.7,0.0
2025-06-27 18:24:00,27.4,27.8,86.3,19.5,7937.5,46,0,6.1,150.0,0.0,29.3,21.3,0.0
2025-06-27 19:24:00,26.9,27.6,87.7,19.5,8127.3,0,0,6.1,149.0,0.0,28.7,20.7,0.0
2025-06-27 20:24:00,26.6,27.5,89.5,19.6,8320.1,0,0,6.0,148.0,0.0,28.3,20.3,0.0
2025-06-27 21:24:00,26.4,27.3,90.3,19.6,8516.0,0,0,6.0,147.3,0.0,28.0,20.0,0.0
2025-06-27 22:24:00,26.4,27.2,90.7,20.3,8715.0,0,0,6.0,147.0,0.0,28.0,20.0,0.0
2025-06-27 23:24:00,26.3,27.2,90.3,19.8,8917.1,0,0,6.0,146.7,0.0,27.7,19.7,0.0
2025-06-28 00:24:00,26.2,27.1,89.9,19.6,9122.5,0,0,6.0,146.3,0.0,27.3,19.3,0.0
2025-06-28 01:24:00,26.0,27.0,89.9,18.9,9331.0,0,0,6.0,146.0,0.0,27.0,19.0,0.0
2025-06-28 02:24:00,25.9,27.0,90.4,19.3,9542.6,0,0,5.9,145.7,0.0,27.0,19.0,0.0
2025-06-28 03:24:00,25.6,26.9,93.4,19.7,9757.6,0,0,5.9,145.3,0.0,27.0,19.0,0.0
2025-06-28 04:24:00,25.3,26.8,95.0,20.4,9975.7,0,0,5.9,145.0,0.0,27.0,19.0,0.0
2025-06-28 05:24:00,25.0,26.7,95.4,20.0,10197.2,0,0,5.9,144.7,0.0,26.7,18.7,0.0
2025-06-28 06:24:00,25.3,26.6,93.3,20.2,10421.9,36,0,5.9,144.7,0.0,26.7,18.7,0.0
2025-06-28 07:24:00,27.4,26.7,86.0,19.5,10650.0,246,0,5.9,145.0,0.0,26.7,18.7,0.0
2025-06-28 09:24:00,29.5,26.9,78.1,20.1,10881.4,6143,0,5.9,146.0,0.0,27.3,19.3,0.0
2025-06-28 10:24:00,31.7,27.2,70.2,19.9,11116.1,1030,0,5.9,146.7,0.0,27.7,19.7,0.0
2025-06-28 11:24:00,32.4,27.5,65.9,20.1,11354.3,1243,0,5.9,147.0,0.0,28.0,20.0,0.0
2025-06-28 12:24:00,33.1,27.9,63.4,19.7,11595.8,1383,0,6.0,146.7,0.0,27.7,19.7,0.0
2025-06-28 13:24:00,33.3,28.2,61.8,19.6,11840.8,886,0,6.0,146.3,0.0,27.3,19.3,0.0
2025-06-28 13:24:00,34.7,28.5,60.4,19.6,12089.3,886,0,6.0,146.0,0.0,27.0,19.0,0.0
2025-06-28 14:24:00,34.4,28.6,60.6,19.3,12341.2,1156,0,6.0,144.0,0.0,26.0,18.0,0.0
2025-06-28 15:24:00,33.4,28.5,62.3,19.5,12596.6,243,0,6.0,140.7,0.0,24.3,16.3,0.0
2025-06-28 16:24:00,30.7,28.2,67.5,19.1,12855.6,160,0,6.0,136.7,0.0,22.3,14.3,0.0
2025-06-28 17:24:00,29.9,27.8,70.1,19.1,13118.1,726,0,6.0,134.7,0.0,21.3,13.3,0.0
2025-06-28 17:24:00,29.2,27.6,71.9,18.7,13384.2,726,0,6.0,133.0,0.0,20.7,12.7,0.0
2025-06-28 18:24:00,28.5,27.5,74.7,18.9,13653.9,86,0,6.0,131.7,0.0,20.0,12.0,0.0
2025-06-28 19:24:00,27.5,27.3,79.4,18.9,13927.2,0,0,6.0,130.3,0.0,19.3,11.3,0.0
2025-06-28 20:24:00,27.1,27.1,82.3,19.2,14204.1,0,0,6.0,130.0,0.0,19.0,11.0,0.0
2025-06-28 21:24:00,27.0,27.1,83.2,19.3,14484.7,0,0,6.0,130.0,0.0,19.0,11.0,0.0
2025-06-28 21:24:00,26.9,27.0,83.9,19.1,14769.0,0,0,6.0,130.0,0.0,19.0,11.0,0.0
2025-06-28 22:24:00,26.6,26.9,86.7,18.8,15057.0,0,0,6.0,129.7,0.0,19.0,11.0,0.0
2025-06-28 23:24:00,26.1,26.9,89.4,18.3,15348.7,0,0,6.0,129.3,0.0,19.0,11.0,0.0
2025-06-29 00:24:00,25.9,26.8,90.7,18.4,15644.2,0,0,5.9,129.0,0.0,19.0,11.0,0.0
2025-06-29 01:24:00,25.5,26.8,92.3,18.6,15943.5,0,0,5.9,129.0,0.0,19.0,11.0,0.0
2025-06-29 02:24:00,25.2,26.7,92.1,19.0,16246.5,0,0,6.0,128.7,0.0,18.7,11.0,0.0
2025-06-29 03:24:00,24.9,26.6,91.5,19.1,16553.4,0,0,6.0,128.3,0.0,18.3,11.0,0.0
2025-06-29 03:24:00,24.9,26.5,89.6,19.2,16864.2,0,0,6.0,128.0,0.0,18.0,11.0,0.0
2025-06-29 04:24:00,25.0,26.4,89.4,19.0,17178.8,0,0,6.0,128.0,0.0,18.0,11.0,0.0
2025-06-29 05:24:00,25.2,26.3,89.2,18.9,17497.3,0,0,6.0,128.0,0.0,18.0,11.0,0.0
2025-06-29 06:24:00,25.7,26.3,89.1,19.2,17819.7,66,0,5.9,128.3,0.0,18.3,11.0,0.0
2025-06-29 07:24:00,26.7,26.4,86.8,19.4,18146.1,163,0,5.9,128.7,0.0,18.7,11.0,0.0
2025-06-29 08:24:00,28.3,26.6,81.7,19.5,18476.4,453,0,6.0,129.3,0.0,19.0,11.0,0.0
2025-06-29 09:24:00,30.7,26.9,72.7,18.9,18810.7,1236,0,6.0,130.0,0.0,19.3,11.3,0.0
2025-06-29 10:24:00,33.1,27.2,63.4,18.9,19149.1,1183,0,6.0,130.3,0.0,19.3,11.3,0.0
2025-06-29 11:24:00,35.5,27.5,57.3,18.7,19491.4,2046,0,6.1,129.7,0.0,19.0,11.3,0.0
2025-06-29 12:24:00,37.0,28.0,53.5,18.9,19837.8,793,0,6.1,128.3,0.0,18.3,10.7,0.0
2025-06-29 13:24:00,35.9,28.5,58.2,19.3,20188.3,1636,0,6.1,126.3,0.0,17.7,10.0,0.0
2025-06-29 14:24:00,32.5,28.7,67.0,19.7,20542.9,313,0,6.1,124.7,0.0,17.0,9.0,0.0
2025-06-29 15:24:00,28.8,28.7,77.7,19.8,20901.7,30,0,6.1,123.3,0.0,16.3,8.3,0.0
2025-06-29 15:24:00,26.2,28.0,87.3,25.4,21264.5,30,0,5.8,173.7,6.0,40.3,32.7,0.0
2025-06-29 16:24:00,25.2,27.3,92.7,30.4,21631.6,210,0,5.5,223.7,12.0,64.3,57.0,0.0
2025-06-29 17:24:00,24.1,26.6,98.4,37.2,22002.8,116,0,5.3,277.3,18.7,90.3,83.0,0.0
2025-06-29 18:24:00,24.1,26.5,99.2,37.3,22378.3,10,0,5.3,285.0,20.3,94.0,86.7,0.0
