TimeStamp,อุณหภูมิ_c,อุณหภูมิดิน_c,ความชื้น_เปอร์เซ็นต์,ความชื้นดิน_เปอร์เซ็นต์,แรงดัน_hPa,ความเข้มแสง_lux,ลูกลอย,PH,ความเค็ม_เปอร์เซ็นต์,ไนโตรเจน_เปอร์เซ็นต์,ฟอสฟอรัส_เปอร์เซ็นต์,โพแทสเซียม_เปอร์เซ็นต์,ความเร็วลม_กิโลเมตรต่อชั่วโมง
2025-03-01 08:46:00,29.8,28.3,77.2,42.3,1013.7,11453,1,4.3,140.0,0.0,26.0,18.0,0.3
2025-03-01 09:46:00,32.0,28.6,68.0,42.3,1014.0,6696,1,4.3,140.0,0.0,26.0,18.0,0.0
2025-03-01 10:46:00,33.7,29.0,62.2,42.4,1013.7,40123,1,4.3,140.0,0.0,26.7,18.7,0.8
2025-03-01 11:46:00,35.7,29.5,55.8,42.3,1012.7,13453,1,4.3,140.0,0.0,27.3,19.3,0.3
2025-03-01 12:46:00,36.9,30.2,52.4,42.2,1011.3,13466,1,4.4,140.0,0.0,28.0,20.0,0.3
2025-03-01 13:46:00,37.1,31.0,51.3,41.8,1010.0,54612,1,4.4,140.0,0.0,28.0,20.0,1.4
2025-03-01 14:46:00,36.3,31.5,52.0,41.4,1009.3,20966,1,4.5,140.0,0.0,28.0,20.0,0.8
2025-03-01 15:46:00,35.0,31.8,54.3,41.0,1009.0,6393,1,4.5,140.0,0.0,28.0,20.0,0.3
2025-03-01 15:47:00,33.7,31.7,56.5,40.8,1008.7,6393,1,4.4,140.0,0.0,28.0,20.0,0.3
2025-03-01 16:46:00,32.4,31.5,60.8,40.7,1008.7,3966,1,4.4,140.0,0.0,28.0,20.0,0.2
2025-03-01 17:46:00,30.7,31.1,67.3,40.6,1008.7,1163,1,4.3,140.0,0.0,28.0,20.0,0.0
2025-03-01 18:46:00,29.4,30.7,73.3,40.5,1009.3,3,1,4.2,140.0,0.0,27.3,19.3,0.2
2025-03-01 19:46:00,28.6,30.3,77.6,40.4,1010.0,0,1,4.2,140.0,0.0,26.7,18.7,0.0
2025-03-01 20:46:00,28.2,29.9,80.7,40.2,1011.0,10,1,4.3,140.0,0.0,26.0,18.0,0.0
2025-03-01 22:46:00,28.0,29.7,82.8,40.2,1011.7,10,1,4.4,140.0,0.0,26.0,18.0,0.0
2025-03-01 22:46:00,27.8,29.5,83.8,40.0,1012.0,10,1,4.4,140.0,0.0,26.0,18.0,0.0
2025-03-01 22:47:00,27.7,29.4,84.3,40.0,1011.7,10,1,4.4,140.0,0.0,26.0,18.0,0.0
2025-03-01 23:46:00,27.6,29.4,84.8,40.0,1011.3,6,1,4.4,140.0,0.0,26.0,18.0,0.0
2025-03-01 23:47:00,27.5,29.3,85.8,40.0,1011.0,6,1,4.4,140.0,0.0,26.0,18.0,0.0
2025-03-02 00:46:00,27.4,29.2,86.2,40.0,1011.0,6,1,4.3,140.0,0.0,26.0,18.0,0.0
2025-03-02 00:46:00,27.3,29.1,86.2,40.2,1011.0,6,1,4.3,140.0,0.0,26.0,18.0,0.0
2025-03-02 01:46:00,27.3,29.1,85.6,40.4,1010.7,6,1,4.3,140.0,0.0,26.0,18.0,0.0
2025-03-02 01:47:00,27.2,29.0,85.1,40.6,1010.7,6,1,4.3,140.0,0.0,26.0,18.0,0.0
2025-03-02 01:48:00,27.1,29.0,85.9,40.4,1010.3,6,1,4.3,140.0,0.0,26.0,18.0,0.0
2025-03-02 02:46:00,27.0,28.9,86.8,40.2,1010.3,0,1,4.4,140.0,0.0,26.0,18.0,0.0
2025-03-02 02:46:00,26.8,28.8,87.5,40.1,1010.0,0,1,4.4,140.0,0.0,26.0,18.0,0.0
2025-03-02 03:46:00,26.7,28.8,87.2,40.1,1010.0,0,1,4.3,140.0,0.0,26.0,18.0,0.1
2025-03-02 04:46:00,26.6,28.6,87.3,40.2,1010.0,0,1,4.2,140.0,0.0,26.0,18.0,0.0
2025-03-02 05:46:00,26.5,28.5,87.7,40.1,1010.3,0,1,4.1,140.0,0.0,26.0,18.0,0.0
2025-03-02 06:47:00,26.5,28.4,88.2,40.1,1010.7,363,1,4.1,140.0,0.0,26.0,18.0,0.0
2025-03-02 06:48:00,27.0,28.4,87.0,39.9,1011.0,363,1,4.1,140.0,0.0,26.0,18.0,0.0
2025-03-02 07:48:00,28.4,28.4,82.2,40.0,1011.3,2160,1,4.1,140.0,0.0,26.0,18.0,0.5
2025-03-02 08:47:00,32.0,29.0,70.2,42.3,1011.3,10993,1,4.2,146.7,0.0,28.0,20.0,0.1
2025-03-02 11:47:00,35.5,29.9,58.6,44.5,1011.0,10000,1,4.4,153.3,0.0,30.0,22.0,0.0
2025-03-02 12:47:00,38.0,30.8,50.5,46.5,1010.3,10423,1,4.6,160.0,0.0,32.0,24.0,0.6
2025-03-02 12:47:00,38.5,31.4,49.0,46.1,1009.3,10423,1,4.7,160.0,0.0,32.0,24.0,0.6
2025-03-02 13:47:00,38.0,31.8,49.7,45.5,1008.3,54612,1,4.7,160.0,0.0,32.0,24.0,0.0
2025-03-02 14:47:00,37.1,32.1,50.7,44.8,1007.3,11416,1,4.6,160.0,0.0,32.0,24.0,0.8
2025-03-02 15:47:00,35.0,32.1,53.4,44.2,1007.0,6303,1,4.5,160.0,0.0,31.3,23.3,0.4
2025-03-02 16:47:00,33.8,32.0,54.8,44.0,1007.0,4030,1,4.4,160.0,0.0,30.7,22.7,0.0
2025-03-02 16:47:00,33.1,31.9,56.0,43.8,1007.0,4030,1,4.4,160.0,0.0,30.0,22.0,0.0
2025-03-02 16:49:00,32.6,31.7,57.0,43.9,1007.0,4030,1,4.4,160.0,0.0,30.0,22.0,0.0
2025-03-02 17:47:00,31.6,31.4,60.1,43.9,1007.0,1550,1,4.3,160.0,0.0,30.0,22.0,0.0
2025-03-02 18:47:00,30.2,31.0,65.9,43.8,1007.3,26,1,4.1,160.0,0.0,30.0,22.0,0.4
2025-03-02 19:47:00,29.2,30.6,71.3,43.8,1008.0,0,1,4.0,153.3,0.0,30.0,22.0,0.0
2025-03-02 20:47:00,28.6,30.2,76.0,43.6,1008.7,0,1,4.1,146.7,0.0,29.3,21.3,0.0
2025-03-02 21:47:00,28.3,30.0,77.8,43.5,1009.0,0,1,4.2,140.0,0.0,28.7,20.7,0.1
2025-03-02 21:48:00,28.1,29.9,79.2,43.4,1009.0,0,1,4.3,140.0,0.0,28.0,20.0,0.1
2025-03-02 21:49:00,28.0,29.8,79.6,43.4,1009.3,0,1,4.3,140.0,0.0,28.0,20.0,0.1
2025-03-02 22:47:00,28.0,29.8,80.1,43.4,1009.7,10,1,4.2,140.0,0.0,28.0,20.0,0.1
2025-03-02 22:48:00,27.7,29.6,81.8,43.3,1010.0,10,1,4.2,140.0,0.0,28.0,20.0,0.1
2025-03-02 23:47:00,27.6,29.5,82.8,43.3,1010.0,6,1,4.2,140.0,0.0,28.0,20.0,0.0
2025-03-03 00:47:00,27.5,29.3,83.5,43.3,1009.7,6,1,4.2,140.0,0.0,28.0,20.0,0.0
2025-03-03 01:48:00,27.6,29.2,83.5,43.3,1009.3,0,1,4.2,140.0,0.0,28.0,20.0,0.0
2025-03-03 02:48:00,27.5,29.1,84.0,43.2,1009.0,0,1,4.2,140.0,0.0,28.0,20.0,0.0
2025-03-03 03:48:00,27.3,28.9,84.8,43.1,1009.0,0,1,4.2,140.0,0.0,28.0,20.0,0.0
2025-03-03 04:48:00,27.2,28.8,85.2,43.1,1009.0,6,1,4.2,140.0,0.0,28.0,20.0,0.3
2025-03-03 04:49:00,27.1,28.8,85.9,43.2,1009.3,6,1,4.2,140.0,0.0,28.0,20.0,0.3
2025-03-03 05:48:00,27.1,28.7,86.8,43.0,1009.7,0,1,4.2,140.0,0.0,28.0,20.0,0.0
2025-03-03 06:49:00,27.0,28.7,87.7,42.9,1010.0,463,1,4.2,140.0,0.0,28.0,20.0,0.0
2025-03-03 06:49:00,27.5,28.7,86.5,42.9,1010.3,463,1,4.2,140.0,0.0,28.0,20.0,0.0
2025-03-03 07:49:00,28.8,28.7,81.4,42.9,1011.0,2706,1,4.2,140.0,0.0,28.0,20.0,0.1
2025-03-03 08:49:00,31.1,28.8,72.8,43.0,1011.7,10110,1,4.2,140.0,0.0,28.0,20.0,0.0
2025-03-03 09:49:00,33.5,29.1,64.3,42.8,1012.0,7436,1,4.2,140.0,0.0,28.0,20.0,0.1
2025-03-03 10:49:00,35.3,29.6,58.4,42.8,1011.7,35630,1,4.2,140.0,0.0,28.0,20.0,0.6
2025-03-03 11:49:00,36.6,30.2,54.3,42.5,1011.0,11763,1,4.3,140.0,0.0,28.0,20.0,0.0
2025-03-03 12:49:00,37.7,30.9,50.9,42.1,1009.7,13053,1,4.4,140.0,0.0,28.0,20.0,1.1
2025-03-03 13:49:00,37.7,31.5,49.7,41.6,1008.3,54612,1,4.4,140.0,0.0,28.0,20.0,0.6
2025-03-03 14:49:00,37.3,31.9,50.1,41.3,1007.3,14210,1,4.4,140.0,0.0,28.0,20.0,0.2
2025-03-03 14:49:00,36.0,32.0,52.3,40.9,1007.0,14210,1,4.4,140.0,0.0,28.0,20.0,0.2
2025-03-03 15:49:00,34.8,31.9,55.3,40.7,1006.7,7736,1,4.4,140.0,0.0,27.3,19.3,0.0
2025-03-03 16:49:00,33.6,31.8,58.2,40.5,1006.3,4403,1,4.3,140.0,0.0,26.7,18.7,0.0
2025-03-03 16:50:00,32.2,31.6,61.7,40.5,1006.3,4403,1,4.3,140.0,0.0,26.0,18.0,0.0
2025-03-03 17:49:00,31.7,31.4,63.2,40.6,1006.7,730,1,4.2,140.0,0.0,26.0,18.0,0.0
2025-03-03 17:50:00,30.7,31.2,66.3,40.5,1007.3,730,1,4.2,140.0,0.0,26.0,18.0,0.0
2025-03-03 18:49:00,30.0,30.9,69.6,40.3,1007.7,0,1,4.2,140.0,0.0,26.0,18.0,0.0
2025-03-03 19:49:00,29.2,30.6,74.2,40.0,1008.3,13,1,4.2,140.0,0.0,26.0,18.0,0.0
2025-03-03 20:49:00,28.7,30.3,78.2,40.0,1009.0,10,1,4.2,140.0,0.0,26.0,18.0,0.8
2025-03-03 21:49:00,28.4,30.0,80.8,40.1,1009.7,10,1,4.2,140.0,0.0,26.0,18.0,1.4
2025-03-03 22:49:00,28.2,29.8,82.4,40.2,1010.0,10,1,4.2,140.0,0.0,26.0,18.0,0.0
2025-03-03 23:49:00,28.0,29.6,83.6,40.1,1010.0,6,1,4.2,140.0,0.0,26.0,18.0,0.4
2025-03-04 00:49:00,27.7,29.5,84.5,40.0,1009.7,6,1,4.1,140.0,0.0,26.0,18.0,0.0
2025-03-04 01:49:00,27.5,29.3,85.0,40.0,1009.3,0,1,4.1,140.0,0.0,26.0,18.0,0.0
2025-03-04 02:50:00,27.4,29.3,84.8,40.0,1009.0,6,1,4.1,140.0,0.0,26.0,18.0,0.6
2025-03-04 02:51:00,27.3,29.2,85.2,40.0,1009.0,6,1,4.1,140.0,0.0,26.0,18.0,0.6
2025-03-04 03:50:00,27.2,29.1,85.9,40.0,1009.0,0,1,4.1,140.0,0.0,26.0,18.0,0.2
2025-03-04 04:50:00,27.1,29.0,86.2,40.1,1009.0,6,1,4.0,140.0,0.0,26.0,18.0,0.1
2025-03-04 05:50:00,27.0,28.9,86.0,40.2,1009.3,0,1,4.0,140.0,0.0,26.0,18.0,0.0
2025-03-04 06:50:00,26.9,28.8,85.8,40.3,1009.7,483,1,4.1,140.0,0.0,26.0,18.0,0.0
2025-03-04 06:51:00,26.9,28.8,85.9,40.3,1010.0,483,1,4.1,140.0,0.0,26.0,18.0,0.0
2025-03-04 06:51:00,27.4,28.8,84.4,40.3,1010.3,483,1,4.1,140.0,0.0,26.0,18.0,0.0
2025-03-04 07:50:00,27.9,28.7,82.8,40.4,1010.7,2270,1,4.0,140.0,0.0,26.0,18.0,0.0
2025-03-04 07:51:00,29.1,28.7,78.6,40.4,1011.0,2270,1,4.0,140.0,0.0,26.0,18.0,0.0
2025-03-04 08:50:00,30.8,28.9,72.8,40.3,1011.3,9620,1,4.0,140.0,0.0,26.0,18.0,0.0
2025-03-04 09:50:00,33.1,29.2,64.3,40.1,1011.3,8620,1,4.1,140.0,0.0,26.0,18.0,0.9
2025-03-04 10:50:00,35.1,29.8,56.2,40.0,1011.0,44390,1,4.1,140.0,0.0,26.0,18.0,2.8
2025-03-04 11:50:00,36.6,30.6,51.1,39.9,1010.0,8140,1,4.2,140.0,0.0,26.0,18.0,0.7
2025-03-04 12:50:00,37.8,31.3,47.0,39.4,1009.0,8380,1,4.5,140.0,0.0,26.0,18.0,0.0
2025-03-04 13:50:00,38.6,31.8,45.1,38.9,1008.3,54612,1,4.7,140.0,0.0,26.0,18.0,0.4
2025-03-04 13:50:00,37.9,32.0,42.6,38.2,1007.7,54612,1,4.8,140.0,0.0,26.0,18.0,0.4
2025-03-04 14:50:00,36.8,32.1,42.0,37.9,1007.3,7876,1,4.9,140.0,0.0,26.0,18.0,1.1
