TimeStamp,อุณหภูมิ_c,อุณหภูมิดิน_c,ความชื้น_เปอร์เซ็นต์,ความชื้นดิน_เปอร์เซ็นต์,แรงดัน_hPa,ความเข้มแสง_lux,ลูกลอย,PH,ความเค็ม_เปอร์เซ็นต์,ไนโตรเจน_เปอร์เซ็นต์,ฟอสฟอรัส_เปอร์เซ็นต์,โพแทสเซียม_เปอร์เซ็นต์,ความเร็วลม_กิโลเมตรต่อชั่วโมง
2025-02-05 00:48:00,28.0,27.0,50.0,0.0,1032.2,0,1,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-05 00:49:00,28.1,27.0,52.1,0.0,1031.9,0,1,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-05 01:49:00,28.1,27.0,52.5,0.0,1031.7,0,1,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-05 03:49:00,28.1,27.1,52.9,0.0,1031.4,0,1,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-05 04:49:00,28.1,27.1,53.2,0.0,1031.1,0,1,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-05 04:51:00,28.1,27.1,53.3,0.0,1030.9,0,1,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-05 05:51:00,28.1,27.1,53.4,0.0,1030.7,0,1,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-05 05:51:00,28.1,27.1,53.5,0.0,1030.5,0,1,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-05 06:51:00,28.1,27.1,53.6,0.0,1030.3,0,1,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-05 06:51:00,28.1,27.1,53.7,0.0,1030.2,0,1,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-05 06:51:00,28.1,27.1,53.7,0.0,1030.1,0,1,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-05 06:52:00,32.7,28.7,57.5,29.7,1030.0,0,1,4.3,0.5,4.9,4.4,3.9,0.0
2025-02-05 13:04:00,37.4,30.4,61.2,59.3,1030.0,586,0,5.7,1.0,9.7,8.7,7.8,14.0
2025-02-05 13:08:00,39.2,32.0,58.1,68.1,1030.0,586,0,5.7,1.1,9.7,8.7,7.8,14.0
2025-02-05 14:52:00,36.1,30.8,51.6,67.3,1030.0,7253,0,5.9,1.2,5.5,6.6,6.0,0.8
2025-02-05 15:52:00,32.7,29.2,45.8,66.3,1030.0,4576,0,6.1,1.3,1.2,4.4,4.2,0.6
2025-02-05 16:52:00,31.9,27.3,47.3,86.1,1030.0,2630,0,7.5,1.8,1.8,6.6,6.2,1.9
2025-02-05 17:52:00,31.3,26.4,49.0,85.9,1030.0,856,0,7.3,1.8,1.8,6.5,6.2,0.7
2025-02-05 18:52:00,30.7,25.8,50.7,85.9,1030.1,23,0,7.1,1.8,1.8,6.5,6.2,0.6
2025-02-05 19:52:00,30.2,25.4,52.2,86.0,1030.1,23,0,7.0,1.8,1.8,6.5,6.2,0.7
2025-02-05 19:52:00,30.7,25.9,52.8,80.4,1030.1,23,0,6.6,1.8,1.9,6.7,6.4,0.7
2025-02-06 16:37:00,30.5,25.9,56.0,75.5,1030.2,3800,0,6.2,1.8,1.9,6.7,6.4,0.6
2025-02-06 19:37:00,30.0,25.7,60.2,67.8,1030.2,23,0,5.9,1.8,1.9,6.8,6.4,0.7
2025-02-06 20:37:00,28.7,25.0,65.8,65.1,1030.3,23,0,5.9,1.8,1.9,6.6,6.2,1.3
2025-02-06 21:37:00,28.2,24.7,68.8,60.8,1030.3,23,0,5.9,1.8,1.8,6.5,6.2,1.9
2025-02-06 22:37:00,27.9,24.6,70.9,59.4,1030.4,23,0,5.8,1.8,1.8,6.5,6.2,1.9
2025-02-06 22:38:00,27.7,24.5,72.8,60.8,1030.4,23,0,5.8,1.8,1.8,6.5,6.2,1.9
2025-02-06 23:37:00,27.6,24.5,74.0,62.9,1030.5,23,0,5.8,1.8,1.8,6.5,6.1,0.3
2025-02-06 23:38:00,27.4,24.5,75.8,62.6,1030.6,23,0,5.8,1.8,1.8,6.5,6.1,0.3
2025-02-07 00:37:00,27.3,24.4,77.0,60.2,1030.6,23,0,5.8,1.8,1.8,6.4,6.1,1.2
2025-02-07 01:37:00,27.1,24.4,78.4,58.8,1030.7,23,0,5.9,1.8,1.8,6.4,6.1,0.5
2025-02-07 02:37:00,26.9,24.4,80.0,59.9,1030.8,23,0,5.9,1.8,1.8,6.4,6.1,0.7
2025-02-07 03:37:00,26.6,24.4,81.9,59.9,1030.9,23,0,6.0,1.8,1.8,6.4,6.1,0.2
2025-02-07 04:37:00,26.3,24.3,84.1,58.2,1031.0,23,0,6.1,1.8,1.8,6.4,6.1,0.1
2025-02-07 05:37:00,26.0,24.3,85.9,58.8,1031.1,0,0,6.1,1.8,1.8,6.4,6.1,0.0
2025-02-07 06:37:00,26.0,24.4,85.3,59.8,1031.1,40,0,6.0,1.8,1.8,6.4,6.1,0.2
2025-02-07 07:37:00,27.0,24.8,81.2,61.1,1031.2,2956,0,5.9,1.8,1.8,6.5,6.2,0.6
2025-02-07 08:37:00,28.2,25.3,76.7,60.0,1031.3,7980,0,5.7,1.8,1.9,6.6,6.3,1.2
2025-02-07 08:39:00,31.1,27.3,65.9,56.3,1031.4,7980,0,5.4,1.8,1.9,6.8,6.4,1.2
2025-02-07 13:40:00,32.7,28.4,59.4,53.6,1031.5,13263,0,5.5,1.8,1.9,6.7,6.3,0.2
2025-02-07 14:37:00,34.2,29.2,52.7,49.5,1031.6,8676,0,5.6,1.8,1.8,6.5,6.1,1.1
2025-02-07 15:38:00,33.5,28.3,54.1,50.1,1031.7,7220,0,6.0,1.7,1.7,6.2,5.9,1.9
2025-02-07 16:37:00,32.3,27.4,56.7,50.2,1031.8,3303,0,6.2,1.7,1.6,6.0,5.7,0.6
2025-02-07 18:37:00,31.0,26.6,60.7,51.8,1031.9,26,0,6.3,1.6,1.5,5.9,5.5,1.7
2025-02-07 19:37:00,29.4,25.6,66.0,52.0,1032.0,23,0,6.4,1.6,1.4,5.7,5.3,0.6
2025-02-07 21:37:00,28.7,25.2,68.7,52.0,1032.1,23,0,6.5,1.6,1.4,5.6,5.2,0.7
2025-02-07 21:39:00,28.2,24.9,71.2,49.8,1032.2,23,0,6.5,1.6,1.4,5.5,5.1,0.7
2025-02-07 22:37:00,28.1,24.9,72.9,49.7,1032.3,23,0,6.5,1.6,1.3,5.4,5.0,0.7
2025-02-07 23:37:00,27.9,24.9,75.3,49.7,1032.4,23,0,6.6,1.6,1.3,5.4,5.0,0.6
2025-02-08 01:37:00,27.8,25.0,76.3,51.8,1032.6,23,0,6.6,1.6,1.3,5.4,5.0,0.0
2025-02-08 02:38:00,27.7,25.2,77.2,50.6,1032.7,23,0,6.7,1.6,1.3,5.4,5.0,0.4
2025-02-08 04:37:00,27.6,25.2,79.0,50.5,1032.8,23,0,6.6,1.6,1.3,5.4,5.0,1.5
2025-02-08 05:37:00,27.3,25.1,82.4,49.3,1032.9,0,0,6.5,1.6,1.3,5.4,5.0,0.6
2025-02-08 06:37:00,27.1,25.0,83.3,49.7,1033.0,36,0,6.5,1.6,1.3,5.4,5.0,0.6
2025-02-08 07:37:00,27.6,24.7,76.5,48.4,1033.1,2493,0,6.4,1.5,1.3,5.3,4.9,2.1
2025-02-08 08:37:00,28.5,24.7,66.1,48.0,1033.2,6916,0,6.2,1.5,1.2,5.2,4.8,1.8
2025-02-08 09:38:00,29.8,24.7,54.7,46.4,1033.3,14520,0,6.3,1.4,0.9,4.5,4.1,1.2
2025-02-08 17:40:00,30.4,24.7,48.7,46.2,1033.4,1323,0,6.3,1.2,0.6,3.7,3.3,3.9
2025-02-08 18:37:00,30.6,24.4,44.9,46.1,1033.5,30,0,6.5,1.1,0.3,3.0,2.6,3.6
2025-02-08 18:39:00,30.2,24.2,45.1,46.4,1033.6,30,0,6.5,1.1,0.3,2.9,2.5,3.6
2025-02-08 19:38:00,29.9,24.2,46.6,45.5,1033.7,23,0,6.5,1.0,0.2,2.9,2.5,1.2
2025-02-08 20:37:00,29.5,24.1,48.1,44.6,1033.8,23,0,6.5,1.0,0.2,2.8,2.4,1.3
2025-02-08 20:39:00,29.2,23.7,48.8,43.9,1033.9,23,0,6.2,1.0,0.2,2.7,2.4,1.3
2025-02-08 21:37:00,28.9,23.4,48.8,43.5,1033.9,23,0,6.1,1.0,0.1,2.7,2.3,1.1
2025-02-08 22:37:00,28.3,23.0,50.0,43.5,1034.0,23,0,6.0,1.0,0.1,2.6,2.2,1.7
2025-02-08 23:37:00,27.8,22.8,51.6,43.2,1034.1,23,0,6.1,1.0,0.1,2.6,2.2,2.3
2025-02-09 00:37:00,27.1,22.5,53.9,43.7,1034.2,23,0,6.2,1.0,0.1,2.6,2.2,1.9
2025-02-09 01:37:00,26.7,22.3,54.9,43.2,1034.3,23,0,6.3,1.0,0.1,2.5,2.2,0.4
2025-02-09 02:38:00,26.2,22.1,56.3,43.1,1034.4,23,0,6.4,1.0,0.1,2.5,2.1,1.2
2025-02-09 03:37:00,25.6,21.9,58.6,41.8,1034.4,23,0,6.4,1.0,0.1,2.5,2.1,0.8
2025-02-09 04:37:00,25.0,21.7,61.8,41.8,1034.5,23,0,6.5,1.0,0.1,2.5,2.1,0.6
2025-02-09 05:37:00,24.3,21.2,64.6,41.6,1034.6,0,0,6.4,0.9,0.1,2.4,2.1,1.0
2025-02-09 06:37:00,24.5,22.4,58.3,28.2,1034.6,56,0,5.3,0.6,0.0,1.6,1.4,1.2
2025-02-10 17:29:00,25.1,23.6,51.1,13.9,1034.7,996,0,4.1,0.3,0.0,0.8,0.7,0.0
2025-02-10 17:33:00,25.1,24.4,42.6,0.0,1034.7,950,0,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:24:00,24.5,23.9,41.8,0.0,1034.8,1073,0,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 11:27:00,24.4,23.8,42.1,0.0,1034.8,1020,0,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 12:07:00,24.8,24.3,44.4,0.0,1034.9,1113,0,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 12:29:00,25.2,24.5,46.0,0.0,1034.9,1126,0,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:31:00,25.2,24.5,46.3,0.0,1034.9,986,0,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:39:00,25.4,24.4,45.3,0.0,1035.0,1026,0,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:42:00,25.5,24.6,45.7,0.0,1035.0,1056,0,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 13:57:00,25.4,24.7,44.0,0.0,1035.0,1120,0,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-11 16:36:00,27.3,27.3,49.0,29.7,1035.0,1093,0,4.5,0.5,4.9,4.4,3.9,0.0
2025-03-04 11:13:00,29.1,29.7,53.5,59.3,1035.0,586,0,5.9,1.0,9.7,8.7,7.8,14.0
2025-03-04 11:14:00,31.0,32.0,60.0,89.0,1035.0,586,0,7.4,1.5,14.6,13.1,11.7,14.0
2025-03-04 16:00:00,30.3,32.0,55.0,89.0,1035.0,586,0,7.4,1.5,14.6,13.1,11.7,14.0
2025-03-04 16:11:00,29.7,32.0,50.0,89.0,1035.0,586,0,7.4,1.5,14.6,13.1,11.7,14.0
2025-03-04 18:15:00,29.0,32.0,45.0,89.0,1035.0,586,0,7.4,1.5,14.6,13.1,11.7,14.0
2025-03-11 15:58:00,29.0,32.0,45.0,89.0,1035.0,586,0,7.4,1.5,14.6,13.1,11.7,14.0
2025-03-11 16:00:00,29.0,32.0,45.0,89.0,1035.0,586,0,7.4,1.5,14.6,13.1,11.7,14.0
2025-03-11 16:11:00,29.0,32.0,45.0,89.0,1035.0,586,0,7.4,1.5,14.6,13.1,11.7,14.0
2025-03-11 16:50:00,29.0,32.0,45.0,89.0,1035.0,586,0,7.4,1.5,14.6,13.1,11.7,14.0
2025-03-11 16:55:00,29.0,32.0,45.0,89.0,1035.0,586,0,7.4,1.5,14.6,13.1,11.7,14.0
2025-03-11 16:57:00,29.0,32.0,45.0,89.0,1035.0,586,0,7.4,1.5,14.6,13.1,11.7,14.0
2025-03-11 16:57:00,29.0,32.0,45.0,89.0,1035.0,586,0,7.4,1.5,14.6,13.1,11.7,14.0
2025-03-11 17:22:00,29.0,32.0,45.0,89.0,1035.0,586,0,7.4,1.5,14.6,13.1,11.7,14.0
2025-03-11 17:26:00,31.7,32.0,46.7,89.0,1035.0,586,0,7.3,1.5,14.6,13.1,11.7,14.0
2025-03-11 17:27:00,34.3,32.0,48.3,89.0,1035.0,586,0,7.1,1.5,14.6,13.1,11.7,14.0
2025-03-11 17:28:00,34.3,32.0,48.3,89.0,1035.0,586,0,7.1,1.5,14.6,13.1,11.7,14.0
2025-03-11 17:37:00,34.3,32.0,48.3,89.0,1035.0,586,0,7.1,1.5,14.6,13.1,11.7,14.0
2025-03-11 17:37:00,31.7,32.0,46.7,89.0,1035.0,586,0,7.3,1.5,14.6,13.1,11.7,14.0
2025-03-11 17:37:00,34.3,32.0,48.3,89.0,1035.0,586,0,7.1,1.5,14.6,13.1,11.7,14.0
2025-03-11 17:38:00,31.7,32.0,46.7,89.0,1035.0,586,0,7.3,1.5,14.6,13.1,11.7,14.0
2025-03-11 17:40:00,31.7,32.0,46.7,89.0,1035.0,586,0,7.3,1.5,14.6,13.1,11.7,14.0
2025-03-11 17:45:00,31.7,32.0,46.7,89.0,1035.0,586,0,7.3,1.5,14.6,13.1,11.7,14.0
2025-03-11 17:47:00,34.3,32.0,48.3,89.0,1035.0,586,0,7.1,1.5,14.6,13.1,11.7,14.0
2025-03-11 17:49:00,37.0,32.0,50.0,89.0,1035.0,586,0,7.0,1.5,14.6,13.1,11.7,14.0
2025-03-11 17:49:00,34.3,32.0,48.3,89.0,1035.0,586,0,7.1,1.5,14.6,13.1,11.7,14.0
2025-03-11 17:53:00,34.3,32.0,48.3,89.0,1035.0,586,0,7.1,1.5,14.6,13.1,11.7,14.0
2025-03-11 17:53:00,34.3,32.0,48.3,89.0,1035.0,586,0,7.1,1.5,14.6,13.1,11.7,14.0
2025-03-11 18:06:00,34.3,32.0,48.3,89.0,1035.0,586,0,7.1,1.5,14.6,13.1,11.7,14.0
2025-03-11 18:07:00,31.7,32.0,46.7,89.0,1035.0,586,0,7.3,1.5,14.6,13.1,11.7,14.0
2025-03-11 18:07:00,29.0,32.0,45.0,89.0,1035.0,586,0,7.4,1.5,14.6,13.1,11.7,14.0
2025-03-11 18:08:00,31.7,32.0,46.7,89.0,1035.0,586,0,7.3,1.5,14.6,13.1,11.7,14.0
2025-03-11 18:09:00,31.7,32.0,46.7,89.0,1035.0,586,0,7.3,1.5,14.6,13.1,11.7,14.0
2025-03-11 18:12:00,31.7,32.0,46.7,89.0,1035.0,586,0,7.3,1.5,14.6,13.1,11.7,14.0
2025-03-11 18:13:00,31.7,32.0,46.7,89.0,1035.0,586,0,7.3,1.5,14.6,13.1,11.7,14.0
2025-03-11 18:13:00,31.7,32.0,46.7,89.0,1035.0,586,0,7.3,1.5,14.6,13.1,11.7,14.0
2025-03-13 03:41:00,37.0,32.0,54.3,61.8,1035.0,586,0,7.7,1.5,14.1,12.6,8.0,14.0
2025-03-16 16:34:00,37.0,32.0,56.5,48.2,1035.0,0,32,8.0,1.5,13.8,12.4,6.2,218.0
