TimeStamp,อุณหภูมิ_c,อุณหภูมิดิน_c,ความชื้น_เปอร์เซ็นต์,ความชื้นดิน_เปอร์เซ็นต์,แรงดัน_hPa,ความเข้มแสง_lux,ลูกลอย,PH,ความเค็ม_เปอร์เซ็นต์,ไนโตรเจน_เปอร์เซ็นต์,ฟอสฟอรัส_เปอร์เซ็นต์,โพแทสเซียม_เปอร์เซ็นต์,ความเร็วลม_กิโลเมตรต่อชั่วโมง
2025-02-17 17:32:00,24.2,23.4,44.4,66.6,1010.0,54612,1,5.9,2680.0,532.0,1259.3,1263.3,0.0
2025-02-19 12:14:00,24.4,23.3,43.4,41.9,1010.3,54612,1,5.8,1360.0,266.0,629.7,631.7,0.0
2025-02-19 13:14:00,24.6,23.1,42.6,17.2,1010.7,54612,1,5.8,40.0,0.0,0.0,0.0,0.0
2025-02-19 14:00:00,28.8,26.2,45.5,41.0,1018.3,54612,1,6.0,126.7,97.3,87.3,78.0,0.0
2025-02-28 11:36:00,28.5,26.6,46.1,39.4,1018.7,586,0,6.6,113.3,97.3,87.3,78.0,14.0
2025-02-28 12:55:00,28.3,27.1,46.4,37.9,1019.0,54612,1,7.1,100.0,97.3,87.3,78.0,0.0
2025-02-28 12:56:00,23.9,24.6,44.6,12.3,1011.0,54612,1,7.1,0.0,0.0,0.0,0.0,0.0
2025-02-28 12:57:00,24.2,24.9,44.7,12.4,1010.7,54612,1,7.2,0.0,0.0,0.0,0.0,0.0
2025-02-28 13:55:00,23.9,24.8,45.1,39.6,1010.0,54612,1,7.1,1180.0,233.0,554.7,556.3,0.0
2025-02-28 14:55:00,24.4,24.9,47.8,63.8,1008.3,54612,1,6.7,1960.0,382.7,915.7,918.0,0.0
2025-03-03 18:24:00,24.4,24.6,51.0,88.4,1007.0,54612,1,6.2,2726.7,530.0,1270.7,1273.0,0.0
2025-03-03 18:29:00,24.8,24.6,53.4,85.4,1006.3,54612,1,6.0,2266.7,435.0,1050.0,1050.3,0.0
2025-03-03 19:29:00,24.9,24.6,52.9,85.3,1006.7,54612,1,6.0,2186.7,419.0,1013.7,1013.3,0.0
2025-03-03 20:29:00,25.7,24.9,51.8,85.2,1007.3,54612,1,6.0,2133.3,408.3,990.0,989.7,0.0
2025-03-03 21:29:00,26.9,25.5,51.7,85.7,1007.7,54612,1,6.0,2160.0,413.7,1002.7,1002.3,0.0
2025-03-03 22:29:00,27.8,26.2,53.3,86.5,1008.0,54612,1,6.0,2213.3,424.3,1027.3,1026.7,0.0
2025-03-03 23:29:00,28.3,26.7,55.6,87.0,1008.0,54612,1,5.9,2246.7,431.0,1042.7,1041.7,0.0
2025-03-04 00:29:00,28.5,27.1,58.1,87.3,1008.0,54612,1,5.9,2240.0,429.7,1039.3,1038.3,0.0
2025-03-04 01:29:00,28.6,27.3,60.1,87.3,1007.7,54612,1,5.9,2226.7,427.3,1033.3,1032.3,0.0
2025-03-04 02:29:00,28.7,27.4,61.6,87.3,1007.3,54612,1,5.9,2220.0,426.0,1030.0,1029.0,0.0
2025-03-04 03:29:00,28.8,27.5,62.5,87.2,1007.0,54612,1,5.9,2220.0,426.0,1030.0,1029.0,0.0
2025-03-04 03:29:00,28.8,27.6,63.3,87.1,1007.0,54612,1,5.9,2213.3,424.7,1026.7,1025.7,0.0
2025-03-04 04:29:00,28.8,27.6,63.9,86.7,1007.0,54612,1,5.9,2186.7,419.3,1014.7,1014.0,0.0
2025-03-04 05:29:00,28.9,27.7,64.5,86.4,1007.0,54612,1,5.8,2160.0,414.0,1002.7,1002.3,0.0
2025-03-04 05:29:00,28.9,27.7,65.0,86.4,1007.3,54612,1,5.8,2140.0,410.0,994.0,994.0,0.0
2025-03-04 06:29:00,28.9,27.8,65.4,86.4,1008.0,54612,1,5.8,2126.7,407.3,987.3,987.3,0.0
2025-03-04 07:29:00,29.0,27.8,65.9,86.4,1008.7,54612,1,5.7,2113.3,404.7,980.7,980.7,0.0
2025-03-04 07:29:00,29.1,27.8,66.1,86.3,1009.3,54612,1,5.7,2100.0,400.7,971.3,971.3,0.0
2025-03-04 08:29:00,29.2,27.9,66.0,86.2,1009.7,54612,1,5.7,2093.3,398.0,968.7,968.7,0.0
2025-03-04 09:29:00,28.2,27.6,62.6,85.4,1010.0,54612,1,5.7,2053.3,388.7,948.0,947.3,0.0
2025-03-04 10:29:00,26.2,26.3,55.5,80.6,1009.7,54612,1,5.6,1980.0,374.7,915.3,914.0,0.0
2025-03-04 11:29:00,24.1,25.0,48.6,76.2,1009.3,54612,1,5.5,1913.3,362.0,882.7,880.7,0.0
2025-03-04 11:30:00,23.6,23.9,45.7,71.7,1008.7,54612,1,5.5,1873.3,354.0,863.3,862.0,0.0
2025-03-04 12:29:00,24.0,24.0,46.1,70.7,1008.0,54612,1,5.5,1860.0,351.3,857.3,856.0,0.0
2025-03-04 13:29:00,24.6,24.3,46.8,79.9,1007.0,54612,1,5.4,2886.7,565.3,1234.3,1233.7,0.0
2025-03-04 14:29:00,25.1,24.8,44.8,89.8,1006.0,54612,1,5.7,4053.3,808.7,1616.0,1615.3,0.0
2025-03-04 15:29:00,25.5,25.2,43.8,100.0,1005.3,54612,1,6.1,5226.7,1052.7,1999.0,1999.0,0.0
2025-03-04 16:29:00,25.1,25.4,43.2,100.0,1005.0,54612,1,6.9,5380.0,1083.0,1999.0,1999.0,0.0
2025-03-04 17:29:00,32.6,27.6,49.4,96.3,1015.0,54612,1,7.1,3693.3,820.3,1420.0,1410.7,0.0
2025-03-04 18:16:00,40.0,29.8,55.1,92.7,1025.0,586,0,7.1,2006.7,557.7,841.0,822.3,14.0
2025-03-04 18:18:00,44.3,32.0,56.7,89.0,1035.0,586,0,7.0,300.0,292.0,262.0,234.0,14.0
2025-03-04 18:19:00,36.1,29.4,51.8,92.7,1025.0,586,0,7.1,1953.3,548.0,841.0,822.3,14.0
2025-03-04 18:29:00,32.4,29.4,47.3,64.4,1016.0,54612,1,7.1,1953.3,548.0,841.0,822.3,0.0
2025-03-12 20:11:00,27.9,26.8,45.4,36.0,1007.3,54612,1,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-21 13:44:00,32.4,29.4,45.4,3.7,1008.3,54612,1,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-21 14:21:00,27.9,26.8,31.3,21.0,1008.0,54612,1,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-21 17:15:00,32.4,29.4,17.9,38.6,1007.3,54612,0,7.1,1953.3,548.0,841.0,822.3,0.4
2025-04-21 17:16:00,27.9,26.8,11.1,56.6,1007.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.4
2025-04-21 17:22:00,32.4,29.4,18.1,57.7,1007.0,54612,0,7.1,1953.3,548.0,841.0,822.3,1.0
2025-04-21 17:35:00,27.9,26.8,24.8,61.3,1007.3,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.2
2025-04-21 18:35:00,32.4,29.4,24.5,67.4,1008.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-21 19:35:00,27.9,26.8,24.1,74.2,1009.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-21 20:35:00,32.4,29.4,23.8,78.9,1010.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-21 21:35:00,27.9,26.8,23.5,81.5,1010.7,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-21 22:35:00,32.4,29.4,23.4,82.2,1011.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.1
2025-04-21 23:35:00,27.9,26.8,23.4,82.9,1010.7,54612,0,7.2,3606.7,804.0,1420.0,1410.7,1.0
2025-04-22 00:35:00,32.4,29.4,23.3,83.6,1010.3,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-22 01:35:00,27.9,26.8,23.3,85.4,1009.7,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-22 02:35:00,32.4,29.4,23.2,87.3,1009.3,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-22 03:35:00,27.9,26.8,23.1,90.3,1009.3,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-22 04:35:00,32.4,29.4,23.0,93.2,1009.7,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-22 05:35:00,27.9,26.8,23.0,92.6,1010.7,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-22 07:35:00,32.4,29.4,23.0,86.5,1011.3,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-22 08:35:00,27.9,26.8,23.1,73.7,1012.3,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-22 09:35:00,32.4,29.4,23.1,61.4,1012.3,54612,0,7.1,1953.3,548.0,841.0,822.3,0.2
2025-04-22 10:35:00,27.9,26.8,23.2,51.1,1012.3,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-22 11:35:00,32.4,29.4,23.2,47.4,1011.7,54612,0,7.1,1953.3,548.0,841.0,822.3,0.5
2025-04-22 12:35:00,27.9,26.8,23.2,45.3,1011.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.4
2025-04-22 13:36:00,32.4,29.4,23.2,42.9,1010.0,54612,0,7.1,1953.3,548.0,841.0,822.3,1.2
2025-04-22 14:36:00,27.9,26.8,23.2,39.1,1009.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.4
2025-04-22 15:35:00,32.4,29.4,23.0,36.2,1008.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.4
2025-04-22 16:35:00,27.9,26.8,22.7,42.9,1007.7,54612,0,7.2,3606.7,804.0,1420.0,1410.7,1.0
2025-04-22 17:35:00,32.4,29.4,22.1,54.4,1007.7,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-22 18:35:00,27.9,26.8,21.6,66.1,1008.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.5
2025-04-22 18:36:00,32.4,29.4,21.4,71.5,1008.3,54612,0,7.1,1953.3,548.0,841.0,822.3,0.5
2025-04-22 19:35:00,27.9,26.8,21.3,73.8,1009.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.4
2025-04-22 20:35:00,32.4,29.4,21.1,76.7,1010.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.4
2025-04-22 21:35:00,27.9,26.8,21.0,79.2,1010.7,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.2
2025-04-22 22:35:00,32.4,29.4,20.9,81.3,1010.7,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-23 00:35:00,27.9,26.8,21.0,83.6,1010.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,1.0
2025-04-23 01:35:00,32.4,29.4,20.9,85.8,1009.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.3
2025-04-23 02:35:00,27.9,26.8,20.9,89.0,1008.3,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-23 03:35:00,32.4,29.4,20.9,92.2,1008.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-23 04:35:00,27.9,26.8,20.9,95.0,1008.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-23 05:35:00,32.4,29.4,20.9,96.4,1008.3,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-23 06:35:00,27.9,26.8,21.9,91.7,1009.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-23 07:35:00,32.4,29.4,22.9,83.9,1010.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.1
2025-04-23 08:35:00,27.9,26.8,23.9,63.2,1009.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-23 15:35:00,32.4,29.4,23.9,48.0,1007.3,54612,0,7.1,1953.3,548.0,841.0,822.3,1.3
2025-04-23 16:35:00,27.9,26.8,23.5,47.0,1005.7,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.6
2025-04-23 18:35:00,32.4,29.4,22.9,59.4,1006.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.2
2025-04-23 19:35:00,27.9,26.8,22.3,73.8,1007.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.2
2025-04-23 20:35:00,32.4,29.4,22.1,78.7,1007.7,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-24 01:35:00,27.9,26.8,21.9,84.7,1008.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.5
2025-04-24 05:35:00,32.4,29.4,21.6,89.6,1008.3,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-24 06:35:00,27.9,26.8,21.5,92.4,1008.7,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-24 06:36:00,32.4,29.4,23.9,83.3,1007.7,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-25 18:35:00,27.9,26.8,25.3,76.6,1006.7,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-25 19:35:00,32.4,29.4,26.3,71.4,1006.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-25 20:35:00,27.9,26.8,24.9,76.8,1007.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-25 21:35:00,32.4,29.4,24.3,78.3,1008.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-25 22:35:00,27.9,26.8,24.0,79.7,1008.7,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.2
2025-04-25 23:35:00,32.4,29.4,23.8,80.6,1008.7,54612,0,7.1,1953.3,548.0,841.0,822.3,0.6
2025-04-26 00:35:00,27.9,26.8,23.7,82.7,1008.3,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.2
2025-04-26 01:35:00,32.4,29.4,23.5,83.3,1007.7,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-26 02:35:00,27.9,26.8,23.5,84.1,1007.3,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.6
2025-04-26 03:36:00,32.4,29.4,23.3,84.6,1007.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.6
2025-04-26 04:35:00,27.9,26.8,23.2,86.7,1007.3,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-26 05:35:00,32.4,29.4,23.0,89.4,1008.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-26 06:35:00,27.9,26.8,23.0,89.0,1009.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-26 07:35:00,32.4,29.4,23.0,85.0,1010.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-26 08:35:00,27.9,26.8,23.1,75.7,1010.7,54612,0,7.2,3606.7,804.0,1420.0,1410.7,1.1
2025-04-26 09:35:00,32.4,29.4,23.0,68.9,1011.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-26 10:35:00,27.9,26.8,22.9,59.7,1010.7,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-26 11:35:00,32.4,29.4,22.9,54.6,1010.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.7
2025-04-26 12:36:00,27.9,26.8,22.9,46.5,1009.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.4
2025-04-26 13:35:00,32.4,29.4,22.9,42.8,1008.3,54612,0,7.1,1953.3,548.0,841.0,822.3,0.4
2025-04-26 13:36:00,27.9,26.8,22.8,39.9,1008.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.4
2025-04-26 13:39:00,32.4,29.4,22.7,40.2,1008.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.5
2025-04-26 13:40:00,27.9,26.8,22.7,40.9,1008.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.5
2025-04-26 13:42:00,32.4,29.4,22.5,40.1,1007.7,54612,0,7.1,1953.3,548.0,841.0,822.3,0.6
2025-04-26 14:42:00,27.9,26.8,22.3,39.3,1007.3,54612,0,7.2,3606.7,804.0,1420.0,1410.7,1.5
2025-04-26 14:42:00,32.4,29.4,22.0,35.4,1006.7,54612,0,7.1,1953.3,548.0,841.0,822.3,1.5
2025-04-26 15:42:00,27.9,26.8,21.8,32.2,1006.3,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.6
2025-04-26 16:42:00,32.4,29.4,21.6,29.0,1006.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.3
2025-04-26 16:42:00,27.9,26.8,21.0,40.6,1006.7,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.3
2025-04-26 18:42:00,32.4,29.4,20.5,52.9,1007.3,54612,0,7.1,1953.3,548.0,841.0,822.3,0.2
2025-04-26 18:43:00,27.9,26.8,20.1,67.3,1008.3,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.2
2025-04-26 19:42:00,32.4,29.4,20.0,71.7,1009.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.1
2025-04-26 20:42:00,27.9,26.8,19.8,75.8,1009.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,1.1
2025-04-26 21:42:00,32.4,29.4,19.7,79.1,1006.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.2
2025-04-26 22:42:00,27.9,26.8,19.7,79.8,997.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-26 23:42:00,32.4,29.4,19.7,80.5,979.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.1
2025-04-27 00:42:00,27.9,26.8,19.6,79.3,949.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.9
2025-04-27 01:42:00,32.4,29.4,19.6,81.7,904.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-27 03:42:00,27.9,26.8,19.6,86.0,841.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-27 04:42:00,32.4,29.4,19.5,91.4,757.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-27 05:42:00,27.9,26.8,19.3,93.1,649.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-27 06:42:00,32.4,29.4,19.4,88.8,514.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-27 07:42:00,27.9,26.8,19.5,83.5,349.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-27 08:42:00,32.4,29.4,19.6,73.8,151.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-27 09:42:00,27.9,26.8,19.6,65.5,-83.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-27 11:42:00,32.4,29.4,19.7,54.6,-356.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.4
2025-04-27 12:42:00,27.9,26.8,19.7,47.0,-671.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.6
2025-04-27 13:42:00,32.4,29.4,19.7,42.6,-1031.0,54612,0,7.1,1953.3,548.0,841.0,822.3,2.8
2025-04-27 13:43:00,27.9,26.8,19.6,42.6,-1439.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,2.8
2025-04-27 13:45:00,32.4,29.4,19.3,52.6,-1898.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.6
2025-04-27 14:45:00,27.9,26.8,18.9,62.6,-2411.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.5
2025-04-27 14:46:00,32.4,29.4,18.5,73.5,-2981.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.5
2025-04-27 15:45:00,27.9,26.8,18.4,75.0,-3611.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-27 16:46:00,32.4,29.4,18.3,76.6,-4304.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-27 17:45:00,27.9,26.8,18.2,78.0,-5063.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-27 18:45:00,32.4,29.4,18.2,79.9,-5891.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.2
2025-04-27 19:45:00,27.9,26.8,18.2,82.7,-6791.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-27 20:45:00,32.4,29.4,18.2,84.5,-7766.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.3
2025-04-27 21:45:00,27.9,26.8,18.2,86.8,-8819.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-27 22:45:00,32.4,29.4,18.2,89.5,-9953.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-27 23:45:00,27.9,26.8,18.0,91.5,-11171.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-28 00:45:00,32.4,29.4,18.0,93.5,-12476.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-28 01:45:00,27.9,26.8,18.0,94.0,-13871.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-28 01:46:00,32.4,29.4,18.0,94.8,-15359.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-28 02:45:00,27.9,26.8,17.9,95.6,-16943.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-28 03:46:00,32.4,29.4,17.9,96.5,-18626.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-28 04:45:00,27.9,26.8,17.8,96.9,-20411.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-28 05:46:00,32.4,29.4,17.8,97.2,-22301.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-28 06:45:00,27.9,26.8,18.0,93.3,-24299.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-28 07:46:00,32.4,29.4,21.4,86.1,-26408.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-28 08:45:00,27.9,26.8,23.9,75.0,-28631.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.9
2025-04-28 09:45:00,32.4,29.4,25.9,65.5,-30971.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.5
2025-04-28 10:45:00,27.9,26.8,24.6,56.4,-33431.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-28 11:45:00,32.4,29.4,24.1,51.2,-36014.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.6
2025-04-28 12:45:00,27.9,26.8,23.7,55.9,-38723.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-28 13:45:00,32.4,29.4,23.3,59.8,-41561.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-28 14:45:00,27.9,26.8,23.0,62.1,-44531.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-28 15:45:00,32.4,29.4,22.8,52.2,-47636.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-28 16:46:00,27.9,26.8,22.5,52.4,-50879.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.3
2025-04-28 17:46:00,32.4,29.4,22.0,59.5,-54263.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.5
2025-04-28 18:45:00,27.9,26.8,21.7,74.4,-57791.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-28 19:45:00,32.4,29.4,21.4,84.0,-61466.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-28 20:45:00,27.9,26.8,21.3,87.8,-65291.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-28 21:46:00,32.4,29.4,21.2,89.1,-69269.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-28 22:46:00,27.9,26.8,21.0,90.3,-73403.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-28 23:45:00,32.4,29.4,21.0,90.5,-77696.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-29 00:45:00,27.9,26.8,20.9,91.4,-82151.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-29 01:45:00,32.4,29.4,20.9,91.7,-86771.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-29 02:45:00,27.9,26.8,20.8,92.6,-91559.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
2025-04-29 03:45:00,32.4,29.4,20.8,91.1,-96518.0,54612,0,7.1,1953.3,548.0,841.0,822.3,0.0
2025-04-29 04:45:00,27.9,26.8,20.8,88.9,-101651.0,54612,0,7.2,3606.7,804.0,1420.0,1410.7,0.0
