TimeStamp,อุณหภูมิ_c,อุณหภูมิดิน_c,ความชื้น_เปอร์เซ็นต์,ความชื้นดิน_เปอร์เซ็นต์,แรงดัน_hPa,ความเข้มแสง_lux,ลูกลอย,PH,ความเค็ม_เปอร์เซ็นต์,ไนโตรเจน_เปอร์เซ็นต์,ฟอสฟอรัส_เปอร์เซ็นต์,โพแทสเซียม_เปอร์เซ็นต์,ความเร็วลม_กิโลเมตรต่อชั่วโมง
2025-06-19 09:35:00,27.3,26.2,57.6,13.2,-29325.0,66,1,9.0,147.7,0.0,28.0,20.0,0.0
2025-06-19 10:35:00,25.6,24.9,54.0,12.5,-33465.0,106,1,9.0,142.3,0.0,25.3,17.3,0.0
2025-06-19 12:35:00,24.1,23.4,49.4,11.9,-37965.0,126,1,8.1,139.0,0.0,23.7,15.7,0.0
2025-06-19 13:11:00,23.7,22.4,47.1,10.6,-42840.0,54612,1,7.3,137.0,0.0,22.7,14.7,0.0
2025-06-19 14:10:00,24.3,22.5,45.1,11.7,-48105.0,23,1,6.4,138.0,0.0,23.3,15.3,0.0
2025-06-19 15:11:00,24.5,22.7,46.0,12.7,-53775.0,30,1,6.4,136.7,0.0,22.7,14.7,0.0
2025-06-19 16:11:00,24.9,22.9,44.0,13.6,-59865.0,16,1,6.4,135.0,0.0,22.0,14.0,0.0
2025-06-19 17:11:00,24.8,22.9,43.7,13.6,-66390.0,30,1,6.3,133.7,0.0,21.3,13.3,0.0
2025-06-19 17:11:00,24.8,22.9,43.3,13.6,-73365.0,30,1,6.3,132.3,0.0,20.7,12.7,0.0
2025-06-19 18:10:00,24.7,23.0,44.0,12.4,-80805.0,23,1,6.3,131.3,0.0,20.0,12.0,0.0
2025-06-19 19:11:00,24.4,23.1,45.7,11.3,-88725.0,30,1,6.4,129.7,0.0,19.0,11.3,0.0
2025-06-19 20:11:00,25.1,23.5,45.4,10.5,-97140.0,23,1,6.4,128.7,0.0,18.3,11.0,0.0
2025-06-19 21:10:00,25.9,24.0,46.3,10.5,-106065.0,0,1,6.4,127.7,0.0,18.0,10.7,0.0
2025-06-19 22:10:00,27.0,24.6,46.8,10.4,-115515.0,0,1,6.4,127.0,0.0,18.0,10.3,0.0
2025-06-19 23:11:00,27.2,25.0,47.8,9.7,-125505.0,0,1,6.4,126.3,0.0,18.0,10.0,0.0
2025-06-19 23:11:00,27.4,25.2,49.0,9.4,-136050.0,0,1,6.4,125.7,0.0,17.7,9.7,0.0
2025-06-20 00:11:00,27.4,25.3,50.1,10.1,-147165.0,0,1,6.4,125.0,0.0,17.3,9.3,0.0
2025-06-20 01:11:00,27.5,25.4,51.3,10.8,-158865.0,0,1,6.4,124.3,0.0,17.0,9.0,0.0
2025-06-20 01:12:00,27.5,25.5,52.2,10.7,-171165.0,0,1,6.4,123.7,0.0,16.7,8.7,0.0
2025-06-20 02:10:00,27.6,25.5,52.7,9.6,-184080.0,0,1,6.4,123.3,0.0,16.3,8.3,0.0
2025-06-20 02:12:00,27.7,25.7,54.4,8.6,-197625.0,0,1,6.4,121.3,0.0,15.3,7.3,0.0
2025-06-20 06:10:00,27.7,25.8,55.7,8.8,-211815.0,0,1,6.3,119.7,0.0,14.7,6.7,0.0
2025-06-20 06:12:00,26.7,25.5,54.4,10.2,-226665.0,0,1,6.3,115.0,0.0,12.3,4.3,0.0
2025-06-20 10:11:00,26.0,24.7,50.5,10.9,-242190.0,143,1,6.3,110.7,0.0,10.0,2.3,0.0
2025-06-20 11:11:00,25.3,24.1,47.7,10.5,-258405.0,233,1,6.4,106.3,0.0,7.7,0.3,0.0
2025-06-20 12:10:00,25.6,23.9,46.4,10.4,-275325.0,240,1,6.4,104.7,0.0,7.0,0.0,0.0
2025-06-20 13:10:00,25.6,24.2,46.3,10.9,-292965.0,226,1,6.4,104.3,0.0,7.0,0.0,0.0
2025-06-20 13:11:00,24.9,23.7,45.2,10.6,-311340.0,226,1,6.4,102.3,0.0,6.0,0.0,0.0
2025-06-20 14:11:00,24.3,23.2,46.2,9.0,-330465.0,213,1,6.3,100.3,0.0,5.0,0.0,0.0
2025-06-20 15:11:00,24.1,22.9,45.4,7.4,-350355.0,210,1,6.2,98.3,0.0,4.0,0.0,0.0
2025-06-20 16:10:00,24.5,23.1,43.9,7.7,-371025.0,226,1,6.2,97.3,0.0,3.7,0.0,0.0
2025-06-20 17:11:00,24.8,23.4,42.9,9.3,-392490.0,203,1,6.3,96.7,0.0,3.3,0.0,0.0
2025-06-20 18:10:00,25.1,23.7,42.9,10.5,-414765.0,200,1,6.3,96.0,0.0,3.0,0.0,0.0
2025-06-20 19:10:00,25.5,24.0,44.2,11.5,-437865.0,193,1,6.3,95.3,0.0,2.7,0.0,0.0
2025-06-20 20:10:00,26.2,24.5,44.2,10.3,-461805.0,0,1,6.3,94.7,0.0,2.3,0.0,0.0
2025-06-20 21:10:00,26.8,24.7,44.9,9.5,-486600.0,0,1,6.3,94.0,0.0,2.0,0.0,0.0
2025-06-20 21:11:00,27.3,25.1,45.3,8.5,-512265.0,0,1,6.3,94.0,0.0,2.0,0.0,0.0
2025-06-20 22:10:00,27.4,25.3,46.3,8.1,-538815.0,0,1,6.3,93.7,0.0,2.0,0.0,0.0
2025-06-20 23:11:00,27.5,25.5,47.2,7.7,-566265.0,0,1,6.2,93.3,0.0,2.0,0.0,0.0
2025-06-20 23:11:00,27.6,25.7,48.2,7.9,-594630.0,0,1,6.2,92.7,0.0,1.7,0.0,0.0
2025-06-21 00:11:00,27.7,25.8,49.0,8.6,-623925.0,0,1,6.2,92.0,0.0,1.3,0.0,0.0
2025-06-21 01:11:00,27.8,25.9,49.8,9.3,-654165.0,0,1,6.2,91.3,0.0,1.0,0.0,0.0
2025-06-21 01:11:00,27.8,25.9,50.6,9.4,-685365.0,0,1,6.3,90.7,0.0,0.7,0.0,0.0
2025-06-21 02:10:00,27.8,26.0,51.7,10.3,-717540.0,0,1,6.3,89.7,0.0,0.3,0.0,0.0
2025-06-21 04:10:00,27.9,26.0,53.1,9.4,-750705.0,0,1,6.4,88.3,0.0,0.0,0.0,0.0
2025-06-21 05:11:00,27.9,26.1,54.4,9.3,-784875.0,0,1,6.3,87.0,0.0,0.0,0.0,0.0
2025-06-21 06:10:00,27.9,26.2,55.2,7.4,-820065.0,0,1,6.4,86.0,0.0,0.0,0.0,0.0
2025-06-21 07:11:00,28.0,26.2,55.6,7.4,-856290.0,0,1,6.4,85.3,0.0,0.0,0.0,0.0
2025-06-21 07:11:00,28.1,26.3,55.8,7.6,-893565.0,0,1,6.5,84.7,0.0,0.0,0.0,0.0
2025-06-21 08:10:00,28.1,26.3,55.9,7.9,-931905.0,3,1,6.5,84.0,0.0,0.0,0.0,0.0
2025-06-21 09:10:00,30.0,28.8,58.5,7.5,-971325.0,0,1,6.5,55.7,0.0,0.0,0.0,0.0
2025-06-25 12:34:00,31.8,31.3,61.1,6.3,-1011840.0,853,1,6.4,27.7,0.0,0.0,0.0,0.0
2025-06-25 12:34:00,33.7,33.8,63.2,11.4,-1053465.0,853,1,6.5,0.0,0.0,0.0,0.0,0.0
2025-06-25 12:38:00,33.6,33.6,62.6,9.5,-1096215.0,4966,1,6.6,0.0,0.0,0.0,0.0,0.1
2025-06-25 13:24:00,34.0,32.3,60.7,16.1,-1140105.0,3716,0,6.4,88.0,5.3,28.0,25.7,0.0
2025-06-25 14:24:00,34.4,31.0,58.9,16.6,-1185150.0,9723,0,6.1,176.0,10.7,56.0,51.3,0.3
2025-06-25 15:24:00,34.6,29.8,59.9,24.8,-1231365.0,9403,0,5.6,263.0,16.0,83.7,76.3,0.3
2025-06-25 16:24:00,33.7,29.7,61.2,24.5,-1278765.0,9326,0,5.6,262.0,16.0,83.3,75.7,0.1
2025-06-25 17:24:00,32.5,29.6,66.4,24.7,-1327365.0,3413,0,5.5,260.7,15.7,82.7,75.0,0.3
2025-06-25 18:24:00,31.5,29.5,70.8,24.5,-1377180.0,1380,0,5.5,259.7,15.3,82.0,74.7,0.0
2025-06-25 19:24:00,30.3,29.4,77.9,24.8,-1428225.0,0,0,5.5,258.7,15.0,81.3,74.3,0.0
2025-06-25 20:24:00,29.4,29.3,83.1,24.8,-1480515.0,0,0,5.4,257.3,14.7,80.7,73.7,0.0
2025-06-25 22:24:00,28.4,29.1,83.9,24.6,-1534065.0,0,0,5.3,255.3,14.3,79.7,72.7,0.0
2025-06-25 23:24:00,27.9,28.9,83.4,24.0,-1588890.0,0,0,5.2,252.7,13.7,78.3,71.3,0.0
2025-06-26 01:24:00,27.5,28.7,81.2,24.0,-1645005.0,0,0,5.1,250.0,13.3,77.0,70.0,0.0
2025-06-26 02:24:00,27.3,28.5,81.9,24.3,-1702425.0,0,0,5.1,248.3,13.0,76.3,69.0,0.0
2025-06-26 04:24:00,27.1,28.4,83.1,24.7,-1761165.0,0,0,5.0,246.7,12.7,75.7,68.0,0.0
2025-06-26 05:24:00,26.5,28.3,87.4,24.4,-1821240.0,6,0,5.0,245.3,12.3,75.0,67.3,0.0
2025-06-26 06:24:00,26.7,28.2,87.7,24.3,-1882665.0,1446,0,5.0,244.3,12.0,74.3,67.0,0.0
2025-06-26 07:24:00,28.9,28.3,80.8,24.1,-1945455.0,5120,0,4.9,249.3,13.0,76.7,69.7,0.0
2025-06-26 09:24:00,31.5,28.5,70.8,24.1,-2009625.0,25946,0,4.8,254.7,14.0,79.3,72.3,0.0
2025-06-26 09:25:00,34.5,29.2,60.3,24.2,-2075190.0,25946,0,5.0,256.0,14.3,80.0,73.0,0.0
2025-06-26 15:24:00,35.6,29.8,56.1,24.2,-2142165.0,54612,0,5.3,252.0,13.7,78.0,71.0,0.2
2025-06-26 15:24:00,36.3,30.6,53.0,24.8,-2210565.0,54612,0,5.5,248.3,13.0,76.3,69.0,0.2
2025-06-26 16:24:00,34.8,30.6,57.1,24.4,-2280405.0,5226,0,5.6,247.0,12.7,75.7,68.3,0.6
2025-06-26 17:24:00,33.0,30.6,61.1,24.1,-2351700.0,3750,0,5.6,244.3,12.0,74.3,67.0,0.0
2025-06-26 18:24:00,31.4,30.2,66.5,23.3,-2424465.0,1033,0,5.6,240.3,11.3,72.3,65.3,0.3
2025-06-26 19:24:00,30.4,29.9,69.2,23.3,-2498715.0,0,0,5.6,237.3,10.7,71.0,64.0,0.0
2025-06-26 20:24:00,29.6,29.6,72.1,23.2,-2574465.0,0,0,5.6,235.0,10.3,70.0,63.0,0.0
2025-06-26 21:24:00,29.1,29.4,72.2,23.2,-2651730.0,0,0,5.5,232.7,9.7,69.0,61.7,0.0
2025-06-26 22:24:00,28.9,29.3,71.8,23.3,-2730525.0,0,0,5.5,231.0,9.3,68.3,60.7,0.3
2025-06-26 22:24:00,28.4,29.1,72.7,23.2,-2810865.0,0,0,5.5,228.7,8.7,67.3,59.3,0.3
2025-06-27 00:24:00,27.9,28.9,74.9,23.1,-2892765.0,0,0,5.5,226.3,8.3,66.0,58.3,0.0
2025-06-27 02:23:00,27.3,28.6,77.9,23.4,-2976240.0,0,0,5.5,223.7,7.7,64.7,57.0,0.0
2025-06-27 03:24:00,27.0,28.5,79.4,23.5,-3061305.0,0,0,5.5,222.0,7.3,63.7,56.3,0.0
2025-06-27 04:24:00,26.8,28.4,80.6,23.6,-3147975.0,0,0,5.5,221.0,7.0,63.3,55.7,0.0
2025-06-27 05:23:00,26.6,28.3,82.0,23.6,-3236265.0,0,0,5.5,219.7,7.0,62.7,55.0,0.0
2025-06-27 06:24:00,26.9,28.2,81.5,23.6,-3326190.0,1206,0,5.4,218.7,7.0,62.3,54.3,0.0
2025-06-27 07:23:00,28.4,28.2,77.0,23.7,-3417765.0,5276,0,5.3,218.3,7.0,62.0,54.3,0.0
2025-06-27 08:24:00,30.8,28.4,69.5,23.4,-3511005.0,11773,0,5.3,219.3,7.0,62.3,55.0,0.0
2025-06-27 09:24:00,33.1,28.6,62.5,23.8,-3605925.0,26783,0,5.3,220.3,7.0,62.7,55.7,0.0
2025-06-27 10:23:00,33.9,28.8,60.2,23.9,-3702540.0,54612,0,5.3,220.3,7.0,62.7,55.7,0.2
2025-06-27 12:24:00,34.7,29.1,58.3,24.4,-3800865.0,15750,0,5.4,219.3,7.0,62.3,55.0,0.0
2025-06-27 13:24:00,34.4,29.2,58.9,24.0,-3900915.0,17330,0,5.5,217.3,6.7,61.3,54.0,0.0
2025-06-27 14:24:00,34.7,29.4,57.5,23.6,-4002705.0,9943,0,5.6,215.7,6.3,60.7,53.0,1.2
2025-06-27 15:23:00,32.7,29.4,63.9,23.2,-4106250.0,6120,0,5.6,213.3,5.7,59.7,52.0,0.4
2025-06-27 16:24:00,30.9,29.4,70.8,22.9,-4211565.0,2756,0,5.7,211.0,5.0,58.7,50.7,0.0
2025-06-27 17:23:00,29.2,29.3,77.6,22.8,-4264517.5,1646,0,5.7,209.5,4.5,58.0,50.0,0.0
